file,row,field,before,after,reason
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,84,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\16edfb76036ad3b10d9479e16ad7e92a.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\16edfb76036ad3b10d9479e16ad7e92a.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,85,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\16f1b7bb98b1a38f6fee5caf9460e4e1.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\16f1b7bb98b1a38f6fee5caf9460e4e1.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,86,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\16fbd1b86994c47ddd120cf5d410033e.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\16fbd1b86994c47ddd120cf5d410033e.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,87,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1722c7262a821be25de56e351d641993.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1722c7262a821be25de56e351d641993.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,88,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\181a28291c7bc0a6a721a5759c01fd34.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\181a28291c7bc0a6a721a5759c01fd34.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,89,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\18a5c8860abc63dbef3627d3e5efd951.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\18a5c8860abc63dbef3627d3e5efd951.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,90,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1912296cce436028085697480121b4eb.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1912296cce436028085697480121b4eb.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,91,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1915f70378cedb6947df0126db6e8aad.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1915f70378cedb6947df0126db6e8aad.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,92,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\19417bae94986e8c122ae6efd92e3997.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\19417bae94986e8c122ae6efd92e3997.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,93,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1951e0eba7c68aa1fbd6d723f19ee7c4.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1951e0eba7c68aa1fbd6d723f19ee7c4.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,94,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1a414a1cb6b545c2ee4de4abede481c7.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1a414a1cb6b545c2ee4de4abede481c7.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,95,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1a4b73e47f99ce15af33427cc16ecc74.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1a4b73e47f99ce15af33427cc16ecc74.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,96,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1ad1420c6bf26f67e1f0d1140e938efd.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1ad1420c6bf26f67e1f0d1140e938efd.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,97,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1b2a7adb5705d9e3f5b63939046d93c7.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1b2a7adb5705d9e3f5b63939046d93c7.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,98,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1b420f79b18aeb2c7644d4998d313f37.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1b420f79b18aeb2c7644d4998d313f37.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,99,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1bbd7232924e951e7fa87ffa0f62ec3d.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1bbd7232924e951e7fa87ffa0f62ec3d.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,100,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1be94a4e06067c5ecd66488cad60a087.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1be94a4e06067c5ecd66488cad60a087.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,101,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1c2621f624311e2ab55fb909b3b53d19.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1c2621f624311e2ab55fb909b3b53d19.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,102,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1d0b8741c4689494aed1c1859eb891dc.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1d0b8741c4689494aed1c1859eb891dc.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,103,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1d2cef0157f477b7b635a86a85b6f9e4.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1d2cef0157f477b7b635a86a85b6f9e4.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,104,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1d378b37e94c96925d6e96d281825519.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1d378b37e94c96925d6e96d281825519.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,105,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1d74c92a1e6adfcb63162f9b72edfc56.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1d74c92a1e6adfcb63162f9b72edfc56.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,106,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1d7ba4000ddf7f707822b2aab9ed4b36.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1d7ba4000ddf7f707822b2aab9ed4b36.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,107,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1d7f85337975dded50e1414cef194deb.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1d7f85337975dded50e1414cef194deb.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,108,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1dc3bbcc437933158a734f7e28547bb5.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1dc3bbcc437933158a734f7e28547bb5.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,109,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1e1dcf1ea1d974a5fea81b7616a11723.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1e1dcf1ea1d974a5fea81b7616a11723.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,110,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1e717af900c3f539f967ad27b1ce905f.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1e717af900c3f539f967ad27b1ce905f.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,111,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1e78773b772343629858fee07ab051ec.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1e78773b772343629858fee07ab051ec.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,112,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1e8892e58834c2a38f8d0b574327ed81.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1e8892e58834c2a38f8d0b574327ed81.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,113,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1e942d9666eb7b3cd0bf4e2bedae5fd6.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1e942d9666eb7b3cd0bf4e2bedae5fd6.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,114,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1e96e84ac07738cd2f019b1c1d1aac5c.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1e96e84ac07738cd2f019b1c1d1aac5c.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,115,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1ec44d3bc379cf915de2c69bcb325cc2.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1ec44d3bc379cf915de2c69bcb325cc2.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,116,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1ed4cf45940bbfbcdc31cf4289c1c1e4.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1ed4cf45940bbfbcdc31cf4289c1c1e4.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,117,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1f80202df9f9ee45002ea22f2f29d31f.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1f80202df9f9ee45002ea22f2f29d31f.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,118,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\1fec2347206230bc4721f66d8e90971a.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\1fec2347206230bc4721f66d8e90971a.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,119,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\20e27597c972c6e7fdb4d1e7638e227e.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\20e27597c972c6e7fdb4d1e7638e227e.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,120,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\20eb3cf0d35e7ed1616139edbe04bcfc.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\20eb3cf0d35e7ed1616139edbe04bcfc.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,121,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\21042debbedcf41f16302df107a594a2.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\21042debbedcf41f16302df107a594a2.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,122,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\2121782e288bb5fccf342938ce4faee2.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\2121782e288bb5fccf342938ce4faee2.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,123,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\21d0e0bb639ebec0b2a2ce0c5c805344.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\21d0e0bb639ebec0b2a2ce0c5c805344.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,124,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\21f596b4f75fd3d0ff54f55ad760272b.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\21f596b4f75fd3d0ff54f55ad760272b.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,125,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\222cd825ec14127cfb030b84780c30d5.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\222cd825ec14127cfb030b84780c30d5.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,126,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\226452107c14a6218e9c4d582025110b.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\226452107c14a6218e9c4d582025110b.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,127,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\22672ab82c290c20b86863291e25ef6c.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\22672ab82c290c20b86863291e25ef6c.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,128,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\231eceaec9e603e7cdb2021bd2ccbe02.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\231eceaec9e603e7cdb2021bd2ccbe02.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,129,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\238b1299945de447d94124e14734edab.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\238b1299945de447d94124e14734edab.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,130,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\23f267e42a7e9f496aa143fe11f241ff.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\23f267e42a7e9f496aa143fe11f241ff.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,131,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\24dd3c2b634ac8b951b5aa1b24a536c8.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\24dd3c2b634ac8b951b5aa1b24a536c8.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,132,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\25207f1f73016eb9d84327860e5c9b49.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\25207f1f73016eb9d84327860e5c9b49.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,133,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\2583527ca7c4a6e278fb4506ba8637ab.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\2583527ca7c4a6e278fb4506ba8637ab.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,134,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\25c278c9f3eac8a0f53780aa5e615e23.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\25c278c9f3eac8a0f53780aa5e615e23.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,135,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\26814fc54bbb41c62e1fc2c2646f3288.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\26814fc54bbb41c62e1fc2c2646f3288.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,136,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\269fc38670939729787d740e47145028.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\269fc38670939729787d740e47145028.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,137,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\26d9a51c0e889911fadbfd7219c6540a.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\26d9a51c0e889911fadbfd7219c6540a.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,138,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\27c2bfe6ab94022f4137c7e421af973c.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\27c2bfe6ab94022f4137c7e421af973c.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,139,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\27e6678a92ac10ed461ddc9f04bd3fcf.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\27e6678a92ac10ed461ddc9f04bd3fcf.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,140,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\2860567dbd5d3f2597072e0b0e45ccd6.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\2860567dbd5d3f2597072e0b0e45ccd6.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,141,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\2866813d0d8eeae54af11160adb68731.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\2866813d0d8eeae54af11160adb68731.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,142,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\28d769becacfbdeebab6d3fda7322cf7.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\28d769becacfbdeebab6d3fda7322cf7.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,143,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\28ff3d4ede34ff71de27c9091b25fc44.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\28ff3d4ede34ff71de27c9091b25fc44.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,144,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\2954986a6bc846398d3cc9bc2297ed84.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\2954986a6bc846398d3cc9bc2297ed84.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,145,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\2998cdc708e79055543eb95842261f57.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\2998cdc708e79055543eb95842261f57.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,146,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\2a364dea24600221fb6208567bda008b.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\2a364dea24600221fb6208567bda008b.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,147,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\2a6d1ced2d75a229ea936e5f2dbbbe32.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\2a6d1ced2d75a229ea936e5f2dbbbe32.png,mapped_to_project3_raw_png
C:\Users\09688\thoracic-cxr-project-3\data\metadata\image_manifest.csv,148,source_image_path,C:\Users\09688\thoracic-cxr-project\data\raw\dicom_files\2a848e44e179f5e9b7d708835cfa5109.dicom,C:\Users\09688\thoracic-cxr-project-3\data\raw\images\2a848e44e179f5e9b7d708835cfa5109.png,mapped_to_project3_raw_png
